,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME
2397,2413,FS-1424149,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0105,Clearwater National Forest,10,06-06,BEV7,ROBIN CREEK #1,,,,,,2005,2453584.5,214,1046,1.0,Lightning,2453585.5,215.0,2224,0.1,A,46.47527778,-114.77361111,5.0,USFS,ID,49,049,Idaho
2398,2414,FS-1424150,FED,FS-FIRESTAT,FS,USMTFNF,Flathead National Forest,0110,Flathead National Forest,43,003,B56P,EVERS CREEK,,,,,,2005,2453620.5,250,2300,4.0,Campfire,2453622.5,252.0,0800,0.1,A,48.45833333,-114.62666667,5.0,USFS,MT,29,029,Flathead
2399,2415,FS-1424151,FED,FS-FIRESTAT,FS,USORUPF,Umpqua National Forest,0615,Umpqua National Forest,1,3004,BE08,STUMP,,,,,,2005,2453517.5,147,1740,1.0,Lightning,2453518.5,148.0,1230,0.1,A,43.24777778,-122.27888889,5.0,USFS,OR,19,019,Douglas
2400,2416,FS-1424152,FED,FS-FIRESTAT,FS,USCOPSF,Pike and San Isabel National Forest,0212,Pike San Isabel National Forest,124,011,B7HG,PLUM CANYON,CO-PBX-1211,PLUM CANYON,,,,2005,2453641.5,271,0530,1.0,Lightning,2453643.5,273.0,0900,995.0,E,37.68027778,-104.05972222,5.0,USFS,CO,,,
2401,2417,FS-1424156,FED,FS-FIRESTAT,FS,USMTLCF,Lewis & Clark National Forest,0115,Lewis and Clark National Forest,33,MT-LCF-50,BEW2,ALLEN MEADOW,,,,,,2005,2453629.5,259,1330,4.0,Campfire,2453629.5,259.0,1332,0.1,A,47.55833333,-113.0,5.0,USFS,MT,49,049,Lewis and Clark
2402,2418,FS-1424157,FED,FS-FIRESTAT,FS,USMTFNF,Flathead National Forest,0110,Flathead National Forest,44,011,B6GR,POWERLINE FIRE,,,,,,2005,2453617.5,247,1100,9.0,Miscellaneous,2453617.5,247.0,1400,0.1,A,48.49111111,-113.87722222,5.0,USFS,MT,29,029,Flathead
2403,2419,FS-1424158,FED,FS-FIRESTAT,FS,USORWWF,Wallowa-Whitman National Forest,0616,Wallowa-Whitman National Forest,38,319,BE09,SQUIRREL,,,,,,2005,2453590.5,220,1350,1.0,Lightning,2453590.5,220.0,2040,0.6,B,45.72083333,-117.28888889,5.0,USFS,OR,,,
2404,2420,FS-1424160,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0105,Clearwater National Forest,11,05-04,BEV7,460-D,,,,,,2005,2453583.5,213,1930,1.0,Lightning,2453584.5,214.0,1545,0.1,A,46.21305556,-115.6225,5.0,USFS,ID,49,049,Idaho
2405,2421,FS-1424161,FED,FS-FIRESTAT,FS,USORWWF,Wallowa-Whitman National Forest,0616,Wallowa-Whitman National Forest,39,316,BE09,THOMASON MEADOWS,,,,,,2005,2453590.5,220,1058,1.0,Lightning,2453590.5,220.0,1946,0.25,A,45.74194444,-116.88972222,5.0,USFS,OR,,,
2406,2422,FS-1424162,FED,FS-FIRESTAT,FS,USORMAF,Malheur National Forest,0604,Malheur National Forest,92,036,BL4P,# 2243,,,,,,2005,2453604.5,234,1303,1.0,Lightning,2453604.5,234.0,1430,0.1,A,44.09694444,-118.77555556,5.0,USFS,OR,23,023,Grant
2407,2423,FS-1424165,FED,FS-FIRESTAT,FS,USORWWF,Wallowa-Whitman National Forest,0616,Wallowa-Whitman National Forest,40,218,BE09,OVERLOOK,,,,,,2005,2453583.5,213,1022,1.0,Lightning,2453584.5,214.0,1600,0.25,A,45.11361111,-116.85388889,5.0,USFS,OR,,,
2408,2424,FS-1424167,FED,FS-FIRESTAT,FS,USMTLCF,Lewis & Clark National Forest,0115,Lewis and Clark National Forest,28,MT-LCF-043,BEW2,BALD RIDGE,,,,,,2005,2453624.5,254,1100,1.0,Lightning,2453625.5,255.0,1500,0.1,A,46.26055556,-110.49805556,5.0,USFS,MT,107,107,Wheatland
2409,2425,FS-1424168,FED,FS-FIRESTAT,FS,USORWWF,Wallowa-Whitman National Forest,0616,Wallowa-Whitman National Forest,41,358,BE09,WARNOCK CORRALS,,,,,,2005,2453594.5,224,1900,1.0,Lightning,2453595.5,225.0,0744,0.1,A,45.49861111,-116.6575,5.0,USFS,OR,,,
2410,2426,FS-1424169,FED,FS-FIRESTAT,FS,USMTFNF,Flathead National Forest,0110,Flathead National Forest,33,004,B3Z5,PATRICK GRAVEL PIT,,,,,,2005,2453594.5,224,0700,4.0,Campfire,2453594.5,224.0,1030,0.1,A,48.08305556,-114.32722222,5.0,USFS,MT,29,029,Flathead
2411,2427,FS-1424173,FED,FS-FIRESTAT,FS,USORWWF,Wallowa-Whitman National Forest,0616,Wallowa-Whitman National Forest,42,257,BE09,MEADOW MTN.,,,,,,2005,2453586.5,216,1059,1.0,Lightning,2453586.5,216.0,2000,1.0,B,45.21138889,-117.56638889,5.0,USFS,OR,,,
2412,2428,FS-1424175,FED,FS-FIRESTAT,FS,USORWWF,Wallowa-Whitman National Forest,0616,Wallowa-Whitman National Forest,32,374,BE09,SLED SPRINGS,,,,,,2005,2453598.5,228,0709,1.0,Lightning,2453599.5,229.0,1810,0.5,B,45.70916667,-117.29944444,5.0,USFS,OR,,,
2413,2429,FS-1424176,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nezperce National Forest,71,0817,BEW4,WONDER BUCK,,,,,,2005,2453592.5,222,0907,1.0,Lightning,2453592.5,222.0,1515,0.1,A,45.77138889,-115.65583333,5.0,USFS,ID,49,049,Idaho
2414,2430,FS-1424178,FED,FS-FIRESTAT,FS,USORWWF,Wallowa-Whitman National Forest,0616,Wallowa-Whitman National Forest,33,280,BE09,CASEY,,,,,,2005,2453588.5,218,1658,1.0,Lightning,2453589.5,219.0,1314,0.25,A,45.19111111,-117.015,5.0,USFS,OR,,,
2415,2431,FS-1424180,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0105,Clearwater National Forest,12,05-05,BEV7,BOUNDARY,,,,,,2005,2453584.5,214,0916,1.0,Lightning,2453584.5,214.0,1500,0.1,A,46.3675,-115.58111111,5.0,USFS,ID,49,049,Idaho
2416,2432,FS-1424182,FED,FS-FIRESTAT,FS,USORWWF,Wallowa-Whitman National Forest,0616,Wallowa-Whitman National Forest,6,227,BE09,CAMP CK,,,,,,2005,2453583.5,213,1554,1.0,Lightning,2453584.5,214.0,1601,0.1,A,45.40694444,-117.78944444,5.0,USFS,OR,,,
2417,2433,FS-1424186,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nezperce National Forest,69,0815,BEW4,WEST FORK NEWSOME,,,,,,2005,2453592.5,222,0815,1.0,Lightning,2453593.5,223.0,1800,0.1,A,45.91944444,-115.70777778,5.0,USFS,ID,49,049,Idaho
2418,2434,FS-1424187,FED,FS-FIRESTAT,FS,USORUMF,Umatilla National Forest,0614,Umatilla National Forest,27,508-172,B4Q7,DESOLATION CREEK,,,,,,2005,2453603.5,233,1534,1.0,Lightning,2453604.5,234.0,0001,20.5,C,44.87972222,-118.78916667,5.0,USFS,OR,23,023,Grant
2419,2435,FS-1424190,FED,FS-FIRESTAT,FS,USAROZF,Ozark & St. Francis National Forests,0810,Ozark-St. Francis National Forest,43,043,B6C5,123,,,,,,2005,2453623.5,253,1300,4.0,Campfire,2453623.5,253.0,1930,65.0,C,35.84333333,-93.05027778,5.0,USFS,AR,,,
2420,2436,FS-1424191,FED,FS-FIRESTAT,FS,USMTKNF,Kootenai National Forest,0114,Kootenai National Forest,132,31,B7UD,BLACK OCTOBER,,,,,,2005,2453643.5,273,1900,4.0,Campfire,2453646.5,276.0,1030,0.2,A,48.49583333,-115.86666667,13.0,STATE OR PRIVATE,MT,53,053,Lincoln
2421,2437,FS-1424192,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nezperce National Forest,18,0807,BEW4,WHISTLING PIG,,,,,,2005,2453582.5,212,1405,1.0,Lightning,2453583.5,213.0,1000,0.1,A,45.62194444,-115.65138889,5.0,USFS,ID,49,049,Idaho
2422,2438,FS-1424193,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nezperce National Forest,12,01-02,BEW4,BALD 1,,,,,,2005,2453582.5,212,2000,1.0,Lightning,2453583.5,213.0,1130,0.1,A,45.39972222,-116.46805556,5.0,USFS,ID,49,049,Idaho
2423,2439,FS-1424194,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nezperce National Forest,13,01-03,BEW4,BALD 2,,,,,,2005,2453582.5,212,2000,1.0,Lightning,2453584.5,214.0,1200,0.1,A,45.40055556,-116.4675,5.0,USFS,ID,49,049,Idaho
2424,2440,FS-1424195,FED,FS-FIRESTAT,FS,USAROZF,Ozark & St. Francis National Forests,0810,Ozark-St. Francis National Forest,24,24,BNU1,WEST BEE,,,,,,2005,2453474.5,104,1432,4.0,Campfire,2453474.5,104.0,1640,2.4,B,35.68777778,-93.3775,5.0,USFS,AR,,,
2425,2441,FS-1424196,FED,FS-FIRESTAT,FS,USCAMNF,Mendocino National Forest,0508,Mendocino National Forest,30,MNF-1053,BGJ9,SPRUCE,,,,,,2005,2453640.5,270,1700,1.0,Lightning,2453640.5,270.0,2330,0.25,A,39.57638889,-122.93361111,5.0,USFS,CA,,,
2426,2442,FS-1424197,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nezperce National Forest,54,0810,BEW4,SIMMONS,,,,,,2005,2453588.5,218,0805,1.0,Lightning,2453588.5,218.0,1800,0.1,A,45.86138889,-115.275,5.0,USFS,ID,49,049,Idaho
2427,2443,FS-1424199,FED,FS-FIRESTAT,FS,USMIHMF,Huron-Manistee National Forest,0904,Huron-Manistee National Forest,52,052,BE1X,YOUNG FIRE,,,,,,2005,2453494.5,124,1312,5.0,Debris Burning,2453494.5,124.0,1359,1.0,B,43.63277778,-85.77194444,13.0,STATE OR PRIVATE,MI,123,123,Newaygo
2428,2444,FS-1424200,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nezperce National Forest,14,01-04,BEW4,SHINGLE,,,,,,2005,2453583.5,213,1153,1.0,Lightning,2453583.5,213.0,2000,0.1,A,45.37583333,-116.4825,5.0,USFS,ID,49,049,Idaho
2429,2445,FS-1424201,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0105,Clearwater National Forest,29,0614,BEV7,CEDAR,ID-CWF-000029,Cedar,,,,2005,2453591.5,221,1520,1.0,Lightning,2453622.5,252.0,1200,247.0,D,46.31555556,-114.68777778,5.0,USFS,ID,49,049,Idaho
2430,2446,FS-1424205,FED,FS-FIRESTAT,FS,USMIHMF,Huron-Manistee National Forest,0904,Huron-Manistee National Forest,53,053,BE1X,HESS LAKE FIRE,,,,,,2005,2453494.5,124,1347,5.0,Debris Burning,2453494.5,124.0,1447,0.2,A,43.3875,-85.7975,5.0,USFS,MI,123,123,Newaygo
2431,2447,FS-1424208,FED,FS-FIRESTAT,FS,USCALNF,Lassen National Forest,0506,Lassen National Forest,29,012,BE0G,POTATO,,,,,,2005,2453624.5,254,1816,1.0,Lightning,2453625.5,255.0,1500,0.25,A,40.18,-121.5375,5.0,USFS,CA,,,
2432,2448,FS-1424210,FED,FS-FIRESTAT,FS,USIDPAF,Payette National Forest,0412,Payette National Forest,22,104,BEZ4,HUBBARD,,,,,,2005,2453584.5,214,2032,1.0,Lightning,2453585.5,215.0,1900,0.25,A,44.64444444,-116.18805556,5.0,USFS,ID,3,003,Adams
2433,2449,FS-1424213,FED,FS-FIRESTAT,FS,USAROZF,Ozark & St. Francis National Forests,0810,Ozark-St. Francis National Forest,26,26,BNW7,GILLIAN #2,,,,,,2005,2453474.5,104,1550,7.0,Arson,2453474.5,104.0,1700,0.1,A,35.61972222,-93.41638889,5.0,USFS,AR,,,
2434,2450,FS-1424215,FED,FS-FIRESTAT,FS,USMIHMF,Huron-Manistee National Forest,0904,Huron-Manistee National Forest,55,055,BE1X,BON FIRE,,,,,,2005,2453495.5,125,1400,4.0,Campfire,2453495.5,125.0,1515,0.1,A,43.67638889,-85.56916667,5.0,USFS,MI,123,123,Newaygo
2435,2451,FS-1424219,FED,FS-FIRESTAT,FS,USCAMNF,Mendocino National Forest,0508,Mendocino National Forest,23,MNF-1045,BGJ9,CHERRY,,,,,,2005,2453640.5,270,0903,1.0,Lightning,2453640.5,270.0,1500,0.25,A,39.60833333,-122.95833333,5.0,USFS,CA,,,
2436,2452,FS-1424220,FED,FS-FIRESTAT,FS,USMIHMF,Huron-Manistee National Forest,0904,Huron-Manistee National Forest,57,057,BE1X,ST. FLORIAN FIRE,,,,,,2005,2453495.5,125,1703,9.0,Miscellaneous,2453497.5,127.0,1100,24.0,C,43.62083333,-85.78416667,13.0,STATE OR PRIVATE,MI,123,123,Newaygo
2437,2453,FS-1424222,FED,FS-FIRESTAT,FS,USORMHF,Mt. Hood National Forest,0606,Mt. Hood National Forest,3,503,BE01,BIKE TIRE,,,,,,2005,2453558.5,188,1430,4.0,Campfire,2453558.5,188.0,1535,0.01,A,44.81,-121.8775,5.0,USFS,OR,5,005,Clackamas
2438,2454,FS-1424224,FED,FS-FIRESTAT,FS,USORUPF,Umpqua National Forest,0615,Umpqua National Forest,2,3005,BE08,PINE,,,,,,2005,2453519.5,149,1029,1.0,Lightning,2453519.5,149.0,1700,0.1,A,43.30833333,-122.49666667,5.0,USFS,OR,19,019,Douglas
2439,2455,FS-1424225,FED,FS-FIRESTAT,FS,USAROZF,Ozark & St. Francis National Forests,0810,Ozark-St. Francis National Forest,25,25,BNW6,GILLIAN #1,,,,,,2005,2453474.5,104,1550,7.0,Arson,2453474.5,104.0,1630,0.1,A,35.62,-93.41638889,5.0,USFS,AR,,,
2440,2456,FS-1424228,FED,FS-FIRESTAT,FS,USAROZF,Ozark & St. Francis National Forests,0810,Ozark-St. Francis National Forest,29,29,BN5G,Y  GILLIAN,,,,,,2005,2453477.5,107,1325,7.0,Arson,2453477.5,107.0,1500,3.3,B,35.61527778,-93.425,5.0,USFS,AR,,,
2441,2457,FS-1424230,FED,FS-FIRESTAT,FS,USCAMNF,Mendocino National Forest,0508,Mendocino National Forest,28,MNF1051,B6UT,PASTURE,,,,,,2005,2453640.5,270,1116,1.0,Lightning,2453640.5,270.0,1630,0.1,A,39.66388889,-123.04027778,5.0,USFS,CA,,,
2442,2458,FS-1424231,FED,FS-FIRESTAT,FS,USAROZF,Ozark & St. Francis National Forests,0810,Ozark-St. Francis National Forest,30,30,BN7D,FLY GAP,,,,,,2005,2453478.5,108,1230,4.0,Campfire,2453478.5,108.0,1715,2.8,B,35.74166667,-93.77805556,5.0,USFS,AR,,,
2443,2459,FS-1424233,FED,FS-FIRESTAT,FS,USWYMBF,Medicine Bow National Forest,0206,Medicine Bow-Routt National Forest,219,219,B7EK,TRAILER,,,,,,2005,2453631.5,261,1300,2.0,Equipment Use,2453631.5,261.0,1500,0.1,A,41.10555556,-107.21055556,5.0,USFS,WY,7,007,Carbon
2444,2460,FS-1424234,FED,FS-FIRESTAT,FS,USCAMNF,Mendocino National Forest,0508,Mendocino National Forest,25,MNF-1048,BGJ9,HORSE,,,,,,2005,2453640.5,270,0950,1.0,Lightning,2453640.5,270.0,1537,0.1,A,39.66527778,-123.04027778,5.0,USFS,CA,,,
2445,2461,FS-1424235,FED,FS-FIRESTAT,FS,USWYMBF,Medicine Bow National Forest,0206,Medicine Bow-Routt National Forest,208,208,B6XP,261,,,,,,2005,2453633.5,263,1300,4.0,Campfire,2453633.5,263.0,1420,0.1,A,41.40777778,-106.51222222,5.0,USFS,WY,7,007,Carbon
2446,2462,FS-1424238,FED,FS-FIRESTAT,FS,USMIHMF,Huron-Manistee National Forest,0904,Huron-Manistee National Forest,59,059,BE1X,WALNUT FIRE,,,,,,2005,2453496.5,126,1545,5.0,Debris Burning,2453496.5,126.0,1625,0.1,A,43.62555556,-85.78777778,13.0,STATE OR PRIVATE,MI,123,123,Newaygo
2447,2463,FS-1424239,FED,FS-FIRESTAT,FS,USAROUF,Ouachita National Forest,0809,Ouachita National Forest,7,2,BK56,GRAMMEL ROAD,,,,,,2005,2453437.5,67,1800,5.0,Debris Burning,2453437.5,67.0,2130,3.0,B,34.53333333,-93.75083333,14.0,MISSING/NOT SPECIFIED,AR,,,
2448,2464,FS-1424240,FED,FS-FIRESTAT,FS,USWYMBF,Medicine Bow National Forest,0206,Medicine Bow-Routt National Forest,106,106,B14A,CONICAL,,,,,,2005,2453577.5,207,1400,4.0,Campfire,2453577.5,207.0,1615,0.1,A,41.56833333,-106.28361111,5.0,USFS,WY,7,007,Carbon
2449,2465,FS-1424241,FED,FS-FIRESTAT,FS,USCAENF,Eldorado National Forest,0503,Eldorado National Forest,5,005,BW41,SUGAR,,,,,,2005,2453550.5,180,1300,4.0,Campfire,2453550.5,180.0,1500,0.1,A,38.53833333,-120.25,5.0,USFS,CA,,,
2450,2466,FS-1424243,FED,FS-FIRESTAT,FS,USMIHMF,Huron-Manistee National Forest,0904,Huron-Manistee National Forest,60,060,BQ4W,NUGENT LAKE FIRE,,,,,,2005,2453498.5,128,1700,9.0,Miscellaneous,2453498.5,128.0,1830,3.0,B,43.93111111,-85.92361111,13.0,STATE OR PRIVATE,MI,85,085,Lake
2451,2467,FS-1424246,FED,FS-FIRESTAT,FS,USMIHMF,Huron-Manistee National Forest,0904,Huron-Manistee National Forest,61,061,BE1X,JONSON FIRE,,,,,,2005,2453498.5,128,1845,5.0,Debris Burning,2453498.5,128.0,2020,0.1,A,43.49083333,-85.59638889,13.0,STATE OR PRIVATE,MI,123,123,Newaygo
2452,2468,FS-1424250,FED,FS-FIRESTAT,FS,USMIHMF,Huron-Manistee National Forest,0904,Huron-Manistee National Forest,63,063,BE1X,SOUTH NICHOLS,,,,,,2005,2453510.5,140,1445,4.0,Campfire,2453510.5,140.0,1700,4.0,B,43.71111111,-85.90777778,5.0,USFS,MI,123,123,Newaygo
2453,2469,FS-1424252,FED,FS-FIRESTAT,FS,USUTUWF,Uinta/Wasatch-Cache National Forest,0419,Wasatch-Cache-Uinta National Forest,33,626,BE0A,U FIRE,,,,,,2005,2453622.5,252,1314,1.0,Lightning,2453622.5,252.0,1800,4.0,B,40.80416667,-111.82388889,5.0,USFS,UT,35,035,Salt Lake
2454,2470,FS-1424253,FED,FS-FIRESTAT,FS,USORUPF,Umpqua National Forest,0615,Umpqua National Forest,3,3006,BE08,RINGTAIL,,,,,,2005,2453519.5,149,1322,1.0,Lightning,2453519.5,149.0,1900,0.1,A,43.29361111,-122.50083333,5.0,USFS,OR,19,019,Douglas
2455,2471,FS-1424256,FED,FS-FIRESTAT,FS,USORCGF,Columbia River Gorge National Scenic Area,0622,Columbia River Gorge National Scenic Area,32,099,B67P,VISTA,,,,,,2005,2453637.5,267,1715,3.0,Smoking,2453638.5,268.0,1700,10.0,C,45.53777778,-122.23916667,13.0,STATE OR PRIVATE,OR,51,051,Multnomah
2456,2472,FS-1424257,FED,FS-FIRESTAT,FS,USCAENF,Eldorado National Forest,0503,Eldorado National Forest,16,005,B3V6,BEAR,,,,,,2005,2453592.5,222,1800,4.0,Campfire,2453592.5,222.0,2100,0.1,A,38.53472222,-120.20138889,5.0,USFS,CA,,,
2457,2473,FS-1424260,FED,FS-FIRESTAT,FS,USUTUWF,Uinta/Wasatch-Cache National Forest,0419,Wasatch-Cache-Uinta National Forest,34,628,BE0A,SIX BIT,,,,,,2005,2453622.5,252,1416,1.0,Lightning,2453623.5,253.0,1500,0.21,A,41.57944444,-111.39472222,5.0,USFS,UT,33,033,Rich
2458,2474,FS-1424261,FED,FS-FIRESTAT,FS,USIDPAF,Payette National Forest,0412,Payette National Forest,9,203,B1WA,MOUNTAIN MAN,,,,,,2005,2453574.5,204,2318,9.0,Miscellaneous,2453575.5,205.0,1823,0.1,A,44.53944444,-117.13638889,14.0,MISSING/NOT SPECIFIED,ID,87,087,Washington
2459,2475,FS-1424262,FED,FS-FIRESTAT,FS,USCAENF,Eldorado National Forest,0503,Eldorado National Forest,22,06,BE0D,UPPER,,,,,,2005,2453598.5,228,1630,1.0,Lightning,2453600.5,230.0,1800,0.25,A,38.55805556,-120.25277778,13.0,STATE OR PRIVATE,CA,,,
2460,2476,FS-1424263,FED,FS-FIRESTAT,FS,USORCGF,Columbia River Gorge National Scenic Area,0622,Columbia River Gorge National Scenic Area,17,101,BE0V,PICNIC TABLE,,,,,,2005,2453641.5,271,1100,4.0,Campfire,2453641.5,271.0,1400,0.1,A,45.43722222,-121.24388889,5.0,USFS,OR,51,051,Multnomah
2461,2477,FS-1424264,FED,FS-FIRESTAT,FS,USWYMBF,Medicine Bow National Forest,0206,Medicine Bow-Routt National Forest,188,188,B52X,BRIDGER MINE,,,,,,2005,2453620.5,250,1430,9.0,Miscellaneous,2453621.5,251.0,1700,7.0,B,41.31027778,-107.175,5.0,USFS,WY,7,007,Carbon
2462,2478,FS-1424266,FED,FS-FIRESTAT,FS,USCAENF,Eldorado National Forest,0503,Eldorado National Forest,23,7,BE0D,CLOVER,,,,,,2005,2453599.5,229,1020,1.0,Lightning,2453606.5,236.0,1600,3.5,B,38.41694444,-119.91166667,5.0,USFS,CA,,,
2463,2479,FS-1424270,FED,FS-FIRESTAT,FS,USCAENF,Eldorado National Forest,0503,Eldorado National Forest,27,8,B49G,COLE,,,,,,2005,2453608.5,238,1500,4.0,Campfire,2453608.5,238.0,1600,0.1,A,38.53666667,-120.18805556,5.0,USFS,CA,,,
2464,2480,FS-1424271,FED,FS-FIRESTAT,FS,USUTUWF,Uinta/Wasatch-Cache National Forest,0419,Wasatch-Cache-Uinta National Forest,36,691,BE0A,BEAVER,,,,,,2005,2453634.5,264,1008,1.0,Lightning,2453637.5,267.0,1800,2.0,B,41.985,-111.5675,5.0,USFS,UT,5,005,Cache
2465,2481,FS-1424272,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,7,02,BPC2,DONEY,,,,,,2005,2453478.5,108,2205,7.0,Arson,2453478.5,108.0,2220,0.1,A,40.885,-122.38361111,13.0,STATE OR PRIVATE,CA,,,
2466,2482,FS-1424273,FED,FS-FIRESTAT,FS,USCAENF,Eldorado National Forest,0503,Eldorado National Forest,28,9,B5DN,CAT,,,,,,2005,2453610.5,240,1300,4.0,Campfire,2453610.5,240.0,1325,0.1,A,38.58527778,-120.29694444,5.0,USFS,CA,,,
2467,2483,FS-1424274,FED,FS-FIRESTAT,FS,USCAENF,Eldorado National Forest,0503,Eldorado National Forest,42,10,BE0D,MAIDEN,,,,,,2005,2453640.5,270,0800,1.0,Lightning,2453640.5,270.0,1700,0.1,A,38.635,-120.18166667,5.0,USFS,CA,,,
2468,2484,FS-1424275,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nezperce National Forest,80,0822,BER9,FAWN,,,,,,2005,2453592.5,222,0907,1.0,Lightning,2453637.5,267.0,0800,0.1,A,45.545,-115.63277778,5.0,USFS,ID,49,049,Idaho
2469,2485,FS-1424276,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nezperce National Forest,15,8-04,BEW4,CHURCHILL,,,,,,2005,2453582.5,212,0834,1.0,Lightning,2453583.5,213.0,1000,0.1,A,45.51916667,-115.37527778,5.0,USFS,ID,49,049,Idaho
2470,2486,FS-1424277,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nezperce National Forest,79,0820,BEW4,TIAWAKA,,,,,,2005,2453592.5,222,1331,1.0,Lightning,2453592.5,222.0,1827,0.1,A,45.57055556,-115.48472222,5.0,USFS,ID,49,049,Idaho
2471,2487,FS-1424279,FED,FS-FIRESTAT,FS,USCASHF,Shasta-Trinity National Forest,0514,Shasta-Trinity National Forest,9,03,BE0Q,PINE,,,,,,2005,2453487.5,117,1930,1.0,Lightning,2453488.5,118.0,1500,0.1,A,40.40222222,-123.23333333,13.0,STATE OR PRIVATE,CA,,,
2472,2488,FS-1424281,FED,FS-FIRESTAT,FS,USNMCAF,Carson National Forest,0302,Carson National Forest,406,406,F406,MANUEL,,,,,,2005,2453636.5,266,1125,1.0,Lightning,2453639.5,269.0,1200,0.3,B,36.79111111,-107.24944444,5.0,USFS,NM,39,039,Rio Arriba
2473,2489,FS-1424283,FED,FS-FIRESTAT,FS,USIDNCF,Nez Perce - Clearwater National Forests,0117,Nezperce National Forest,116,0849,BEW4,MIRROR,,,,,,2005,2453602.5,232,1645,1.0,Lightning,2453604.5,234.0,0900,0.5,B,45.61388889,-115.70694444,5.0,USFS,ID,49,049,Idaho
2474,2490,FS-1424286,FED,FS-FIRESTAT,FS,USAROUF,Ouachita National Forest,0809,Ouachita National Forest,23,000,BP7U,GREEN BAY,,,,,,2005,2453485.5,115,1200,1.0,Lightning,2453485.5,115.0,2100,43.0,C,34.94305556,-93.59416667,13.0,STATE OR PRIVATE,AR,,,
2475,2491,FS-1424287,FED,FS-FIRESTAT,FS,USCACNF,Cleveland National Forest,0502,Cleveland National Forest,26,535,BE0C,ROOKIE,,,,,,2005,2453542.5,172,1005,2.0,Equipment Use,2453542.5,172.0,1007,0.1,A,33.46861111,-116.93305556,13.0,STATE OR PRIVATE,CA,,,
2476,2492,FS-1424288,FED,FS-FIRESTAT,FS,USAROZF,Ozark & St. Francis National Forests,0810,Ozark-St. Francis National Forest,31,031,BP3E,MORGAN MT.,,,,,,2005,2453483.5,113,1800,9.0,Miscellaneous,2453483.5,113.0,2000,2.1,B,35.6925,-93.76805556,5.0,USFS,AR,,,
2477,2493,FS-1424289,FED,FS-FIRESTAT,FS,USUTUWF,Uinta/Wasatch-Cache National Forest,0419,Wasatch-Cache-Uinta National Forest,35,689,BE0A,LITTLE BEAVER,,,,,,2005,2453634.5,264,1458,1.0,Lightning,2453634.5,264.0,1530,0.1,A,41.98444444,-111.57222222,5.0,USFS,UT,5,005,Cache
2478,2494,FS-1424293,FED,FS-FIRESTAT,FS,USAROUF,Ouachita National Forest,0809,Ouachita National Forest,33,033,B1JG,LOST FIRE,,,,,,2005,2453542.5,172,1400,1.0,Lightning,2453542.5,172.0,1630,1.0,B,34.64,-93.47444444,5.0,USFS,AR,,,
2479,2495,FS-1424297,FED,FS-FIRESTAT,FS,USNMSNF,Santa Fe National Forest,0310,Santa Fe National Forest,9,2,BQ9T,MEDIO,,,,,,2005,2453501.5,131,0805,1.0,Lightning,2453501.5,131.0,1600,0.1,A,35.89555556,-106.45194444,6.0,OTHER FEDERAL,NM,43,043,Sandoval
